,WGATAR_id,Hudep2_TAD_position
5783,WGATAR_2087,chr5:159420000-159850000
5784,WGATAR_2087,chr5:159420000-159850000
5785,WGATAR_2087,chr5:159420000-159850000
5786,WGATAR_2087,chr5:159420000-159850000
5787,WGATAR_2087,chr5:159420000-159850000
5788,WGATAR_2087,chr5:159420000-159850000
5789,WGATAR_2088,chr5:159420000-159850000
5790,WGATAR_2088,chr5:159420000-159850000
5791,WGATAR_2080,chr5:159420000-159850000
5792,WGATAR_2099,chr5:159420000-159850000
5793,WGATAR_2096,chr5:159420000-159850000
5794,WGATAR_2096,chr5:159420000-159850000
5795,WGATAR_2096,chr5:159420000-159850000
5796,WGATAR_2096,chr5:159420000-159850000
5797,WGATAR_2096,chr5:159420000-159850000
5798,WGATAR_2096,chr5:159420000-159850000
5799,WGATAR_2095,chr5:159420000-159850000
5800,WGATAR_2094,chr5:159420000-159850000
5801,WGATAR_2093,chr5:159420000-159850000
5802,WGATAR_2093,chr5:159420000-159850000
5803,WGATAR_2093,chr5:159420000-159850000
5804,WGATAR_2099,chr5:159420000-159850000
5805,WGATAR_2099,chr5:159420000-159850000
5806,WGATAR_2099,chr5:159420000-159850000
5807,WGATAR_2096,chr5:159420000-159850000
5808,WGATAR_2099,chr5:159420000-159850000
5809,WGATAR_2099,chr5:159420000-159850000
5810,WGATAR_2099,chr5:159420000-159850000
5811,WGATAR_2099,chr5:159420000-159850000
5812,WGATAR_2099,chr5:159420000-159850000
5813,WGATAR_2101,chr5:159420000-159850000
5814,WGATAR_2101,chr5:159420000-159850000
5815,WGATAR_2101,chr5:159420000-159850000
5816,WGATAR_2101,chr5:159420000-159850000
5817,WGATAR_2101,chr5:159420000-159850000
5818,WGATAR_2101,chr5:159420000-159850000
5819,WGATAR_2101,chr5:159420000-159850000
5820,WGATAR_2101,chr5:159420000-159850000
5821,WGATAR_2096,chr5:159420000-159850000
5822,WGATAR_2096,chr5:159420000-159850000
5823,WGATAR_2088,chr5:159420000-159850000
5824,WGATAR_2090,chr5:159420000-159850000
5825,WGATAR_2091,chr5:159420000-159850000
5826,WGATAR_2091,chr5:159420000-159850000
5827,WGATAR_2091,chr5:159420000-159850000
5828,WGATAR_2091,chr5:159420000-159850000
5829,WGATAR_2091,chr5:159420000-159850000
5830,WGATAR_2091,chr5:159420000-159850000
5831,WGATAR_2090,chr5:159420000-159850000
5832,WGATAR_2090,chr5:159420000-159850000
5833,WGATAR_2090,chr5:159420000-159850000
5834,WGATAR_2090,chr5:159420000-159850000
5835,WGATAR_2090,chr5:159420000-159850000
5836,WGATAR_2090,chr5:159420000-159850000
5837,WGATAR_2090,chr5:159420000-159850000
5838,WGATAR_2090,chr5:159420000-159850000
5839,WGATAR_2096,chr5:159420000-159850000
5840,WGATAR_2098,chr5:159420000-159850000
5841,WGATAR_2098,chr5:159420000-159850000
5842,WGATAR_2098,chr5:159420000-159850000
5843,WGATAR_2098,chr5:159420000-159850000
5844,WGATAR_2098,chr5:159420000-159850000
5845,WGATAR_2098,chr5:159420000-159850000
5846,WGATAR_2098,chr5:159420000-159850000
5847,WGATAR_2098,chr5:159420000-159850000
5848,WGATAR_2097,chr5:159420000-159850000
5849,WGATAR_2097,chr5:159420000-159850000
5850,WGATAR_2096,chr5:159420000-159850000
5851,WGATAR_2096,chr5:159420000-159850000
5852,WGATAR_2096,chr5:159420000-159850000
5853,WGATAR_2080,chr5:159420000-159850000
5854,WGATAR_2080,chr5:159420000-159850000
5855,WGATAR_2067,chr5:82280000-82930000
5856,WGATAR_2073,chr5:159420000-159850000
5857,WGATAR_2072,chr5:159420000-159850000
5858,WGATAR_2072,chr5:159420000-159850000
5859,WGATAR_2072,chr5:159420000-159850000
5860,WGATAR_2072,chr5:159420000-159850000
5861,WGATAR_2072,chr5:159420000-159850000
5862,WGATAR_2074,chr5:159420000-159850000
5863,WGATAR_2074,chr5:159420000-159850000
5864,WGATAR_2074,chr5:159420000-159850000
5865,WGATAR_2074,chr5:159420000-159850000
5866,WGATAR_2074,chr5:159420000-159850000
5867,WGATAR_2074,chr5:159420000-159850000
5868,WGATAR_2074,chr5:159420000-159850000
5869,WGATAR_2074,chr5:159420000-159850000
5870,WGATAR_2073,chr5:159420000-159850000
5871,WGATAR_2072,chr5:159420000-159850000
5872,WGATAR_2073,chr5:159420000-159850000
5873,WGATAR_2073,chr5:159420000-159850000
5874,WGATAR_2073,chr5:159420000-159850000
5875,WGATAR_2073,chr5:159420000-159850000
5876,WGATAR_2073,chr5:159420000-159850000
5877,WGATAR_2073,chr5:159420000-159850000
5878,WGATAR_2073,chr5:159420000-159850000
5879,WGATAR_2073,chr5:159420000-159850000
5880,WGATAR_2073,chr5:159420000-159850000
5881,WGATAR_2073,chr5:159420000-159850000
5882,WGATAR_2076,chr5:159420000-159850000
5883,WGATAR_2076,chr5:159420000-159850000
5884,WGATAR_2076,chr5:159420000-159850000
5885,WGATAR_2072,chr5:159420000-159850000
5886,WGATAR_2071,chr5:159420000-159850000
5887,WGATAR_2076,chr5:159420000-159850000
5888,WGATAR_2069,chr5:159420000-159850000
5889,WGATAR_1064,chr16:2010000-2300000
5890,WGATAR_1064,chr16:2010000-2300000
5891,WGATAR_1064,chr16:2010000-2300000
5892,WGATAR_1064,chr16:2010000-2300000
5893,WGATAR_1064,chr16:2010000-2300000
5894,WGATAR_1064,chr16:2010000-2300000
5895,WGATAR_1064,chr16:2010000-2300000
5896,WGATAR_2069,chr5:159420000-159850000
5897,WGATAR_2069,chr5:159420000-159850000
5898,WGATAR_2069,chr5:159420000-159850000
5899,WGATAR_2069,chr5:159420000-159850000
5900,WGATAR_2069,chr5:159420000-159850000
5901,WGATAR_2069,chr5:159420000-159850000
5902,WGATAR_2069,chr5:159420000-159850000
5903,WGATAR_2071,chr5:159420000-159850000
5904,WGATAR_2070,chr5:159420000-159850000
5905,WGATAR_2070,chr5:159420000-159850000
5906,WGATAR_2070,chr5:159420000-159850000
5907,WGATAR_2070,chr5:159420000-159850000
5908,WGATAR_2070,chr5:159420000-159850000
5909,WGATAR_2070,chr5:159420000-159850000
5910,WGATAR_2070,chr5:159420000-159850000
5911,WGATAR_2070,chr5:159420000-159850000
5912,WGATAR_2070,chr5:159420000-159850000
5913,WGATAR_2070,chr5:159420000-159850000
5914,WGATAR_2071,chr5:159420000-159850000
5915,WGATAR_2071,chr5:159420000-159850000
5916,WGATAR_2071,chr5:159420000-159850000
5917,WGATAR_2076,chr5:159420000-159850000
5918,WGATAR_2076,chr5:159420000-159850000
5919,WGATAR_2080,chr5:159420000-159850000
5920,WGATAR_2081,chr5:159420000-159850000
5921,WGATAR_2079,chr5:159420000-159850000
5922,WGATAR_2078,chr5:159420000-159850000
5923,WGATAR_2078,chr5:159420000-159850000
5924,WGATAR_2082,chr5:159420000-159850000
5925,WGATAR_2082,chr5:159420000-159850000
5926,WGATAR_2082,chr5:159420000-159850000
5927,WGATAR_2082,chr5:159420000-159850000
5928,WGATAR_2082,chr5:159420000-159850000
5929,WGATAR_2082,chr5:159420000-159850000
5930,WGATAR_2082,chr5:159420000-159850000
5931,WGATAR_2082,chr5:159420000-159850000
5932,WGATAR_2082,chr5:159420000-159850000
5933,WGATAR_2082,chr5:159420000-159850000
5934,WGATAR_2081,chr5:159420000-159850000
5935,WGATAR_2077,chr5:159420000-159850000
5936,WGATAR_2081,chr5:159420000-159850000
5937,WGATAR_2081,chr5:159420000-159850000
5938,WGATAR_2081,chr5:159420000-159850000
5939,WGATAR_2081,chr5:159420000-159850000
5940,WGATAR_2081,chr5:159420000-159850000
5941,WGATAR_2081,chr5:159420000-159850000
5942,WGATAR_2081,chr5:159420000-159850000
5943,WGATAR_2081,chr5:159420000-159850000
5944,WGATAR_2081,chr5:159420000-159850000
5945,WGATAR_2080,chr5:159420000-159850000
5946,WGATAR_2080,chr5:159420000-159850000
5947,WGATAR_2080,chr5:159420000-159850000
5948,WGATAR_2080,chr5:159420000-159850000
5949,WGATAR_2077,chr5:159420000-159850000
5950,WGATAR_2077,chr5:159420000-159850000
5951,WGATAR_2076,chr5:159420000-159850000
5952,WGATAR_2075,chr5:159420000-159850000
5953,WGATAR_2076,chr5:159420000-159850000
5954,WGATAR_2076,chr5:159420000-159850000
5955,WGATAR_2076,chr5:159420000-159850000
5956,WGATAR_2076,chr5:159420000-159850000
5957,WGATAR_2076,chr5:159420000-159850000
5958,WGATAR_2075,chr5:159420000-159850000
5959,WGATAR_2075,chr5:159420000-159850000
5960,WGATAR_2075,chr5:159420000-159850000
5961,WGATAR_2075,chr5:159420000-159850000
5962,WGATAR_2075,chr5:159420000-159850000
5963,WGATAR_2075,chr5:159420000-159850000
5964,WGATAR_2075,chr5:159420000-159850000
5965,WGATAR_2075,chr5:159420000-159850000
5966,WGATAR_2075,chr5:159420000-159850000
5967,WGATAR_2077,chr5:159420000-159850000
5968,WGATAR_2075,chr5:159420000-159850000
5969,WGATAR_2075,chr5:159420000-159850000
5970,WGATAR_2075,chr5:159420000-159850000
5971,WGATAR_2077,chr5:159420000-159850000
5972,WGATAR_2077,chr5:159420000-159850000
5973,WGATAR_2077,chr5:159420000-159850000
5974,WGATAR_2077,chr5:159420000-159850000
5975,WGATAR_2077,chr5:159420000-159850000
5976,WGATAR_2077,chr5:159420000-159850000
5977,WGATAR_2077,chr5:159420000-159850000
5978,WGATAR_2077,chr5:159420000-159850000
5979,WGATAR_2077,chr5:159420000-159850000
5980,WGATAR_2077,chr5:159420000-159850000
5981,WGATAR_2101,chr5:159420000-159850000
5982,WGATAR_2101,chr5:159420000-159850000
5983,WGATAR_2101,chr5:159420000-159850000
5984,WGATAR_1656,chr20:34050000-34280000
5985,WGATAR_1655,chr20:34050000-34280000
5986,WGATAR_1655,chr20:34050000-34280000
5987,WGATAR_1655,chr20:34050000-34280000
5988,WGATAR_1655,chr20:34050000-34280000
5989,WGATAR_1655,chr20:34050000-34280000
5990,WGATAR_1655,chr20:34050000-34280000
5991,WGATAR_1655,chr20:34050000-34280000
5992,WGATAR_1655,chr20:34050000-34280000
5993,WGATAR_1655,chr20:34050000-34280000
5994,WGATAR_1656,chr20:34050000-34280000
5995,WGATAR_1656,chr20:34050000-34280000
5996,WGATAR_1656,chr20:34050000-34280000
5997,WGATAR_1656,chr20:34050000-34280000
5998,WGATAR_1656,chr20:34050000-34280000
5999,WGATAR_1654,chr20:34050000-34280000
6000,WGATAR_1656,chr20:34050000-34280000
6001,WGATAR_1656,chr20:34050000-34280000
6002,WGATAR_1656,chr20:34050000-34280000
6003,WGATAR_1656,chr20:34050000-34280000
6004,WGATAR_1656,chr20:34050000-34280000
6005,WGATAR_1656,chr20:34050000-34280000
6006,WGATAR_1656,chr20:34050000-34280000
6007,WGATAR_1656,chr20:34050000-34280000
6008,WGATAR_1657,chr20:34050000-34280000
6009,WGATAR_1657,chr20:34050000-34280000
6010,WGATAR_1657,chr20:34050000-34280000
6011,WGATAR_1657,chr20:34050000-34280000
6012,WGATAR_1657,chr20:34050000-34280000
6013,WGATAR_1654,chr20:34050000-34280000
6014,WGATAR_1654,chr20:34050000-34280000
6015,WGATAR_1657,chr20:34050000-34280000
6016,WGATAR_1653,chr20:34050000-34280000
6017,WGATAR_1658,chr20:34050000-34280000
6018,WGATAR_1658,chr20:34050000-34280000
6019,WGATAR_1658,chr20:34050000-34280000
6020,WGATAR_1658,chr20:34050000-34280000
6021,WGATAR_1658,chr20:34050000-34280000
6022,WGATAR_1658,chr20:34050000-34280000
6023,WGATAR_1653,chr20:34050000-34280000
6024,WGATAR_1653,chr20:34050000-34280000
6025,WGATAR_1653,chr20:34050000-34280000
6026,WGATAR_1653,chr20:34050000-34280000
6027,WGATAR_1653,chr20:34050000-34280000
6028,WGATAR_1653,chr20:34050000-34280000
6029,WGATAR_1653,chr20:34050000-34280000
6030,WGATAR_1653,chr20:34050000-34280000
6031,WGATAR_1654,chr20:34050000-34280000
6032,WGATAR_1653,chr20:34050000-34280000
6033,WGATAR_1654,chr20:34050000-34280000
6034,WGATAR_1654,chr20:34050000-34280000
6035,WGATAR_1654,chr20:34050000-34280000
6036,WGATAR_1654,chr20:34050000-34280000
6037,WGATAR_1654,chr20:34050000-34280000
6038,WGATAR_1654,chr20:34050000-34280000
6039,WGATAR_1654,chr20:34050000-34280000
6040,WGATAR_1654,chr20:34050000-34280000
6041,WGATAR_1654,chr20:34050000-34280000
6042,WGATAR_1654,chr20:34050000-34280000
6043,WGATAR_1654,chr20:34050000-34280000
6044,WGATAR_1654,chr20:34050000-34280000
6045,WGATAR_1657,chr20:34050000-34280000
6046,WGATAR_1657,chr20:34050000-34280000
6047,WGATAR_2101,chr5:159420000-159850000
6048,WGATAR_2065,chr5:82280000-82930000
6049,WGATAR_1652,chr20:34050000-34280000
6050,WGATAR_1652,chr20:34050000-34280000
6051,WGATAR_1652,chr20:34050000-34280000
6052,WGATAR_1652,chr20:34050000-34280000
6053,WGATAR_1652,chr20:34050000-34280000
6054,WGATAR_1652,chr20:34050000-34280000
6055,WGATAR_1652,chr20:34050000-34280000
6056,WGATAR_1652,chr20:34050000-34280000
6057,WGATAR_1652,chr20:34050000-34280000
6058,WGATAR_1652,chr20:34050000-34280000
6059,WGATAR_1652,chr20:34050000-34280000
6060,WGATAR_2065,chr5:82280000-82930000
6061,WGATAR_2065,chr5:82280000-82930000
6062,WGATAR_2065,chr5:82280000-82930000
6063,WGATAR_1652,chr20:34050000-34280000
6064,WGATAR_2065,chr5:82280000-82930000
6065,WGATAR_2065,chr5:82280000-82930000
6066,WGATAR_2065,chr5:82280000-82930000
6067,WGATAR_2065,chr5:82280000-82930000
6068,WGATAR_2065,chr5:82280000-82930000
6069,WGATAR_2065,chr5:82280000-82930000
6070,WGATAR_2065,chr5:82280000-82930000
6071,WGATAR_2066,chr5:82280000-82930000
6072,WGATAR_2066,chr5:82280000-82930000
6073,WGATAR_2066,chr5:82280000-82930000
6074,WGATAR_2066,chr5:82280000-82930000
6075,WGATAR_2066,chr5:82280000-82930000
6076,WGATAR_2066,chr5:82280000-82930000
6077,WGATAR_1652,chr20:34050000-34280000
6078,WGATAR_1652,chr20:34050000-34280000
6079,WGATAR_1657,chr20:34050000-34280000
6080,WGATAR_1651,chr20:34050000-34280000
6081,WGATAR_1650,chr20:34050000-34280000
6082,WGATAR_1650,chr20:34050000-34280000
6083,WGATAR_1650,chr20:34050000-34280000
6084,WGATAR_1650,chr20:34050000-34280000
6085,WGATAR_1650,chr20:34050000-34280000
6086,WGATAR_1650,chr20:34050000-34280000
6087,WGATAR_1650,chr20:34050000-34280000
6088,WGATAR_1650,chr20:34050000-34280000
6089,WGATAR_1650,chr20:34050000-34280000
6090,WGATAR_1650,chr20:34050000-34280000
6091,WGATAR_1650,chr20:34050000-34280000
6092,WGATAR_1650,chr20:34050000-34280000
6093,WGATAR_1651,chr20:34050000-34280000
6094,WGATAR_1651,chr20:34050000-34280000
6095,WGATAR_1652,chr20:34050000-34280000
6096,WGATAR_1651,chr20:34050000-34280000
6097,WGATAR_1651,chr20:34050000-34280000
6098,WGATAR_1651,chr20:34050000-34280000
6099,WGATAR_1651,chr20:34050000-34280000
6100,WGATAR_1651,chr20:34050000-34280000
6101,WGATAR_1651,chr20:34050000-34280000
6102,WGATAR_1651,chr20:34050000-34280000
6103,WGATAR_1651,chr20:34050000-34280000
6104,WGATAR_1651,chr20:34050000-34280000
6105,WGATAR_1651,chr20:34050000-34280000
6106,WGATAR_1652,chr20:34050000-34280000
6107,WGATAR_1652,chr20:34050000-34280000
6108,WGATAR_1652,chr20:34050000-34280000
6109,WGATAR_1658,chr20:34050000-34280000
6110,WGATAR_1658,chr20:34050000-34280000
6111,WGATAR_1658,chr20:34050000-34280000
6112,WGATAR_2104,chr5:159420000-159850000
6113,WGATAR_2100,chr5:159420000-159850000
6114,WGATAR_2100,chr5:159420000-159850000
6115,WGATAR_2100,chr5:159420000-159850000
6116,WGATAR_2100,chr5:159420000-159850000
6117,WGATAR_2100,chr5:159420000-159850000
6118,WGATAR_2100,chr5:159420000-159850000
6119,WGATAR_2092,chr5:159420000-159850000
6120,WGATAR_2092,chr5:159420000-159850000
6121,WGATAR_2092,chr5:159420000-159850000
6122,WGATAR_2092,chr5:159420000-159850000
6123,WGATAR_2092,chr5:159420000-159850000
6124,WGATAR_2092,chr5:159420000-159850000
6125,WGATAR_2104,chr5:159420000-159850000
6126,WGATAR_2104,chr5:159420000-159850000
6127,WGATAR_2102,chr5:159420000-159850000
6128,WGATAR_2104,chr5:159420000-159850000
6129,WGATAR_2104,chr5:159420000-159850000
6130,WGATAR_2104,chr5:159420000-159850000
6131,WGATAR_2104,chr5:159420000-159850000
6132,WGATAR_2104,chr5:159420000-159850000
6133,WGATAR_2104,chr5:159420000-159850000
6134,WGATAR_2104,chr5:159420000-159850000
6135,WGATAR_2104,chr5:159420000-159850000
6136,WGATAR_2104,chr5:159420000-159850000
6137,WGATAR_2104,chr5:159420000-159850000
6138,WGATAR_2104,chr5:159420000-159850000
6139,WGATAR_1664,chr20:34050000-34280000
6140,WGATAR_1664,chr20:34050000-34280000
6141,WGATAR_2102,chr5:159420000-159850000
6142,WGATAR_2102,chr5:159420000-159850000
6143,WGATAR_1661,chr20:34050000-34280000
6144,WGATAR_2103,chr5:159420000-159850000
6145,WGATAR_2101,chr5:159420000-159850000
6146,WGATAR_2101,chr5:159420000-159850000
6147,WGATAR_2101,chr5:159420000-159850000
6148,WGATAR_2101,chr5:159420000-159850000
6149,WGATAR_2101,chr5:159420000-159850000
6150,WGATAR_2101,chr5:159420000-159850000
6151,WGATAR_2101,chr5:159420000-159850000
6152,WGATAR_2103,chr5:159420000-159850000
6153,WGATAR_2103,chr5:159420000-159850000
6154,WGATAR_2103,chr5:159420000-159850000
6155,WGATAR_2103,chr5:159420000-159850000
6156,WGATAR_2103,chr5:159420000-159850000
6157,WGATAR_2103,chr5:159420000-159850000
6158,WGATAR_2103,chr5:159420000-159850000
6159,WGATAR_2102,chr5:159420000-159850000
6160,WGATAR_2103,chr5:159420000-159850000
6161,WGATAR_2103,chr5:159420000-159850000
6162,WGATAR_2103,chr5:159420000-159850000
6163,WGATAR_2103,chr5:159420000-159850000
6164,WGATAR_2103,chr5:159420000-159850000
6165,WGATAR_2103,chr5:159420000-159850000
6166,WGATAR_2103,chr5:159420000-159850000
6167,WGATAR_2103,chr5:159420000-159850000
6168,WGATAR_2102,chr5:159420000-159850000
6169,WGATAR_2102,chr5:159420000-159850000
6170,WGATAR_2102,chr5:159420000-159850000
6171,WGATAR_2102,chr5:159420000-159850000
6172,WGATAR_2102,chr5:159420000-159850000
6173,WGATAR_1664,chr20:34050000-34280000
6174,WGATAR_1664,chr20:34050000-34280000
6175,WGATAR_1664,chr20:34050000-34280000
6176,WGATAR_1661,chr20:34050000-34280000
6177,WGATAR_1659,chr20:34050000-34280000
6178,WGATAR_1659,chr20:34050000-34280000
6179,WGATAR_1659,chr20:34050000-34280000
6180,WGATAR_1660,chr20:34050000-34280000
6181,WGATAR_1660,chr20:34050000-34280000
6182,WGATAR_1660,chr20:34050000-34280000
6183,WGATAR_1660,chr20:34050000-34280000
6184,WGATAR_1660,chr20:34050000-34280000
6185,WGATAR_1660,chr20:34050000-34280000
6186,WGATAR_1660,chr20:34050000-34280000
6187,WGATAR_1660,chr20:34050000-34280000
6188,WGATAR_1660,chr20:34050000-34280000
6189,WGATAR_1660,chr20:34050000-34280000
6190,WGATAR_1661,chr20:34050000-34280000
6191,WGATAR_1664,chr20:34050000-34280000
6192,WGATAR_1661,chr20:34050000-34280000
6193,WGATAR_1661,chr20:34050000-34280000
6194,WGATAR_1661,chr20:34050000-34280000
6195,WGATAR_1661,chr20:34050000-34280000
6196,WGATAR_1661,chr20:34050000-34280000
6197,WGATAR_1661,chr20:34050000-34280000
6198,WGATAR_1661,chr20:34050000-34280000
6199,WGATAR_1661,chr20:34050000-34280000
6200,WGATAR_1661,chr20:34050000-34280000
6201,WGATAR_1661,chr20:34050000-34280000
6202,WGATAR_1661,chr20:34050000-34280000
6203,WGATAR_1661,chr20:34050000-34280000
6204,WGATAR_1661,chr20:34050000-34280000
6205,WGATAR_1659,chr20:34050000-34280000
6206,WGATAR_1659,chr20:34050000-34280000
6207,WGATAR_1659,chr20:34050000-34280000
6208,WGATAR_1659,chr20:34050000-34280000
6209,WGATAR_1664,chr20:34050000-34280000
6210,WGATAR_1664,chr20:34050000-34280000
6211,WGATAR_1664,chr20:34050000-34280000
6212,WGATAR_1664,chr20:34050000-34280000
6213,WGATAR_1664,chr20:34050000-34280000
6214,WGATAR_1662,chr20:34050000-34280000
6215,WGATAR_1662,chr20:34050000-34280000
6216,WGATAR_1662,chr20:34050000-34280000
6217,WGATAR_1662,chr20:34050000-34280000
6218,WGATAR_1662,chr20:34050000-34280000
6219,WGATAR_1662,chr20:34050000-34280000
6220,WGATAR_1662,chr20:34050000-34280000
6221,WGATAR_1663,chr20:34050000-34280000
6222,WGATAR_1663,chr20:34050000-34280000
6223,WGATAR_1663,chr20:34050000-34280000
6224,WGATAR_1663,chr20:34050000-34280000
6225,WGATAR_1663,chr20:34050000-34280000
6226,WGATAR_1663,chr20:34050000-34280000
6227,WGATAR_1663,chr20:34050000-34280000
6228,WGATAR_1663,chr20:34050000-34280000
6229,WGATAR_1663,chr20:34050000-34280000
6230,WGATAR_1663,chr20:34050000-34280000
6231,WGATAR_1663,chr20:34050000-34280000
6232,WGATAR_1663,chr20:34050000-34280000
6233,WGATAR_1663,chr20:34050000-34280000
6234,WGATAR_1659,chr20:34050000-34280000
6235,WGATAR_1659,chr20:34050000-34280000
6236,WGATAR_1079,chr16:70170000-70850000
6237,WGATAR_1079,chr16:70170000-70850000
6238,WGATAR_1153,chr17:16890000-17560000
6239,WGATAR_1571,chr2:198250000-198450000
6240,WGATAR_1576,chr2:198250000-198450000
6241,WGATAR_1576,chr2:198250000-198450000
6242,WGATAR_1576,chr2:198250000-198450000
6243,WGATAR_1576,chr2:198250000-198450000
6244,WGATAR_1576,chr2:198250000-198450000
6245,WGATAR_1576,chr2:198250000-198450000
6246,WGATAR_1573,chr2:198250000-198450000
6247,WGATAR_1573,chr2:198250000-198450000
6248,WGATAR_1573,chr2:198250000-198450000
6249,WGATAR_1573,chr2:198250000-198450000
6250,WGATAR_1573,chr2:198250000-198450000
6251,WGATAR_1571,chr2:198250000-198450000
6252,WGATAR_1571,chr2:198250000-198450000
6253,WGATAR_1571,chr2:198250000-198450000
6254,WGATAR_1575,chr2:198250000-198450000
6255,WGATAR_1572,chr2:198250000-198450000
6256,WGATAR_1572,chr2:198250000-198450000
6257,WGATAR_1572,chr2:198250000-198450000
6258,WGATAR_1572,chr2:198250000-198450000
6259,WGATAR_1572,chr2:198250000-198450000
6260,WGATAR_1572,chr2:198250000-198450000
6261,WGATAR_1572,chr2:198250000-198450000
6262,WGATAR_1570,chr2:198250000-198450000
6263,WGATAR_1570,chr2:198250000-198450000
6264,WGATAR_1570,chr2:198250000-198450000
6265,WGATAR_1570,chr2:198250000-198450000
6266,WGATAR_1570,chr2:198250000-198450000
6267,WGATAR_1570,chr2:198250000-198450000
6268,WGATAR_1575,chr2:198250000-198450000
6269,WGATAR_1574,chr2:198250000-198450000
6270,WGATAR_1567,chr2:198250000-198450000
6271,WGATAR_1581,chr2:198250000-198450000
6272,WGATAR_1580,chr2:198250000-198450000
6273,WGATAR_1580,chr2:198250000-198450000
6274,WGATAR_1580,chr2:198250000-198450000
6275,WGATAR_1580,chr2:198250000-198450000
6276,WGATAR_1580,chr2:198250000-198450000
6277,WGATAR_1580,chr2:198250000-198450000
6278,WGATAR_1581,chr2:198250000-198450000
6279,WGATAR_1581,chr2:198250000-198450000
6280,WGATAR_1581,chr2:198250000-198450000
6281,WGATAR_1581,chr2:198250000-198450000
6282,WGATAR_1581,chr2:198250000-198450000
6283,WGATAR_1581,chr2:198250000-198450000
6284,WGATAR_1581,chr2:198250000-198450000
6285,WGATAR_1581,chr2:198250000-198450000
6286,WGATAR_1574,chr2:198250000-198450000
6287,WGATAR_1581,chr2:198250000-198450000
6288,WGATAR_1581,chr2:198250000-198450000
6289,WGATAR_1581,chr2:198250000-198450000
6290,WGATAR_1578,chr2:198250000-198450000
6291,WGATAR_1577,chr2:198250000-198450000
6292,WGATAR_1577,chr2:198250000-198450000
6293,WGATAR_1577,chr2:198250000-198450000
6294,WGATAR_1577,chr2:198250000-198450000
6295,WGATAR_1577,chr2:198250000-198450000
6296,WGATAR_1574,chr2:198250000-198450000
6297,WGATAR_1574,chr2:198250000-198450000
6298,WGATAR_1574,chr2:198250000-198450000
6299,WGATAR_1574,chr2:198250000-198450000
6300,WGATAR_1567,chr2:198250000-198450000
6301,WGATAR_1567,chr2:198250000-198450000
6302,WGATAR_1580,chr2:198250000-198450000
6303,WGATAR_1566,chr2:128280000-128780000
6304,WGATAR_1565,chr2:128280000-128780000
6305,WGATAR_1565,chr2:128280000-128780000
6306,WGATAR_1565,chr2:128280000-128780000
6307,WGATAR_1565,chr2:128280000-128780000
6308,WGATAR_1565,chr2:128280000-128780000
6309,WGATAR_1565,chr2:128280000-128780000
6310,WGATAR_1565,chr2:128280000-128780000
6311,WGATAR_1565,chr2:128280000-128780000
6312,WGATAR_1565,chr2:128280000-128780000
6313,WGATAR_1566,chr2:128280000-128780000
6314,WGATAR_1566,chr2:128280000-128780000
6315,WGATAR_1566,chr2:128280000-128780000
6316,WGATAR_1566,chr2:128280000-128780000
6317,WGATAR_1566,chr2:128280000-128780000
6318,WGATAR_1565,chr2:128280000-128780000
6319,WGATAR_1566,chr2:128280000-128780000
6320,WGATAR_1566,chr2:128280000-128780000
6321,WGATAR_1566,chr2:128280000-128780000
6322,WGATAR_1566,chr2:128280000-128780000
6323,WGATAR_1566,chr2:128280000-128780000
6324,WGATAR_1566,chr2:128280000-128780000
6325,WGATAR_1566,chr2:128280000-128780000
6326,WGATAR_1566,chr2:128280000-128780000
6327,WGATAR_1566,chr2:128280000-128780000
6328,WGATAR_1564,chr2:128280000-128780000
6329,WGATAR_1564,chr2:128280000-128780000
6330,WGATAR_1564,chr2:128280000-128780000
6331,WGATAR_1564,chr2:128280000-128780000
6332,WGATAR_1565,chr2:128280000-128780000
6333,WGATAR_1565,chr2:128280000-128780000
6334,WGATAR_1567,chr2:198250000-198450000
6335,WGATAR_1568,chr2:198250000-198450000
6336,WGATAR_1567,chr2:198250000-198450000
6337,WGATAR_1567,chr2:198250000-198450000
6338,WGATAR_1567,chr2:198250000-198450000
6339,WGATAR_1567,chr2:198250000-198450000
6340,WGATAR_1567,chr2:198250000-198450000
6341,WGATAR_1567,chr2:198250000-198450000
6342,WGATAR_1567,chr2:198250000-198450000
6343,WGATAR_1568,chr2:198250000-198450000
6344,WGATAR_1568,chr2:198250000-198450000
6345,WGATAR_1568,chr2:198250000-198450000
6346,WGATAR_1568,chr2:198250000-198450000
6347,WGATAR_1568,chr2:198250000-198450000
6348,WGATAR_1568,chr2:198250000-198450000
6349,WGATAR_1568,chr2:198250000-198450000
6350,WGATAR_1565,chr2:128280000-128780000
6351,WGATAR_1568,chr2:198250000-198450000
6352,WGATAR_1568,chr2:198250000-198450000
6353,WGATAR_1568,chr2:198250000-198450000
6354,WGATAR_1568,chr2:198250000-198450000
6355,WGATAR_1569,chr2:198250000-198450000
6356,WGATAR_1569,chr2:198250000-198450000
6357,WGATAR_1569,chr2:198250000-198450000
6358,WGATAR_1569,chr2:198250000-198450000
6359,WGATAR_1569,chr2:198250000-198450000
6360,WGATAR_1569,chr2:198250000-198450000
6361,WGATAR_1569,chr2:198250000-198450000
6362,WGATAR_1569,chr2:198250000-198450000
6363,WGATAR_1565,chr2:128280000-128780000
6364,WGATAR_1580,chr2:198250000-198450000
